,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
2268,-35.11892,-15.38641,0.69479,-7.83587,-1.62540,GMMs and Accordions,11.91532,6.47883,-74.95856,6.84458,-20.00233,False
2269,3.86773,-15.52437,-0.15070,4.37887,3.39383,GMMs and Accordions,11.17484,14.86868,-76.42828,8.05978,-20.18169,True
2270,-15.32556,-15.43843,0.22446,17.65000,1.26793,Bayesian Inference,-3.24392,-14.22752,-76.83515,9.74788,-20.06997,False
2271,-5.44872,-15.43487,-0.07755,18.79024,11.67517,Bayesian Inference,3.05914,12.04521,-78.53817,7.85504,-20.06533,False
2272,-17.57309,-15.41627,0.24079,14.73477,3.62786,Bayesian Inference,5.31521,6.32554,-73.83726,6.83392,-20.04115,False
2273,-26.62565,-15.47216,0.63757,15.96916,0.76664,Bayesian Inference,2.63620,7.18359,-77.94060,7.29633,-20.11381,False
2274,-4.61574,-15.51459,0.07942,12.93150,-0.76727,Bayesian Inference,29.87465,-23.40698,-76.36322,6.63799,-20.16897,False
2275,-18.89190,-15.42053,0.28976,12.23205,-1.76932,Bayesian Inference,11.07685,6.58532,-76.17898,9.30423,-20.04669,False
2276,2.09796,-15.53337,-0.07753,2.34169,1.32842,GMMs and Accordions,-12.68235,6.87440,-79.17016,7.89986,-20.19338,True
2277,-37.69569,-15.39579,0.79285,3.14247,4.55431,Bayesian Inference,8.30307,-16.42297,-73.56387,8.01881,-20.01453,False
2278,-7.69551,-15.45759,0.04111,7.65061,6.40456,Bayesian Inference,6.42701,7.57412,-79.35346,10.07242,-20.09487,False
2279,-4.47261,-15.49941,0.04054,6.20754,-2.29908,Bayesian Inference,17.70501,-40.67467,-75.70298,7.71171,-20.14923,False
2280,-31.01087,-15.44411,0.70411,16.33602,7.33791,Bayesian Inference,-15.01540,39.18832,-78.89577,7.57856,-20.07735,False
2281,4.35818,-15.55709,-0.09072,13.64181,3.27346,GMMs and Accordions,-2.71983,6.50771,-75.66360,6.48616,-20.22421,True
2282,-8.96922,-15.53159,0.24769,-16.06208,-6.49111,GMMs and Accordions,-17.89163,18.63479,-73.70515,8.21835,-20.19106,False
2283,-7.63001,-15.52985,0.20389,11.30249,2.20482,Bayesian Inference,2.30612,20.01387,-77.11168,6.71272,-20.18881,False
2284,-5.05257,-15.51075,0.08364,9.80283,4.49234,Bayesian Inference,15.26490,-11.64724,-76.74986,7.10027,-20.16397,False
2285,16.86830,-15.43449,-0.74245,0.35097,-2.87809,GMMs and Accordions,6.94769,-14.14559,-79.41824,9.34890,-20.06483,True
2286,-3.13205,-15.44249,-0.12911,-7.96398,-7.50340,GMMs and Accordions,-13.49038,-13.65414,-73.17019,5.76081,-20.07524,False
2287,-12.31868,-15.43724,0.13227,-11.18226,-0.33667,GMMs and Accordions,19.96520,-46.95846,-79.43885,7.15276,-20.06841,False
2288,2.68964,-15.52293,-0.11895,23.46995,-3.76235,GMMs and Accordions,18.45687,58.77679,-74.73445,7.50415,-20.17981,True
2289,-21.24548,-15.43329,0.38886,9.45616,-4.28652,Bayesian Inference,-9.32104,10.37584,-78.02127,9.01816,-20.06327,False
2290,-9.94981,-15.42660,0.03753,23.94649,2.43157,Bayesian Inference,6.30131,-10.09336,-77.07272,6.87054,-20.05458,False
2291,-31.78722,-15.36410,0.54480,15.45005,9.75554,Bayesian Inference,-21.42077,-20.82520,-77.98032,9.56957,-19.97333,False
2292,-37.19208,-15.34825,0.66948,27.45551,3.75880,Bayesian Inference,6.35754,-6.40293,-77.23939,6.81017,-19.95272,False
2293,-2.37338,-15.39542,-0.25898,5.05152,-3.71376,Bayesian Inference,8.88724,19.43716,-73.58772,3.84621,-20.01405,False
2294,-6.13086,-15.37543,-0.19276,16.31996,-0.36476,Bayesian Inference,-3.63660,6.72786,-73.64377,5.83874,-19.98806,False
2295,-3.51515,-15.51356,0.04432,8.95544,-1.87601,Bayesian Inference,-4.19901,34.32519,-75.43590,6.92482,-20.16763,False
2296,-23.42860,-15.43967,0.46838,29.35797,2.00639,Bayesian Inference,5.57413,-1.33711,-78.42369,7.32672,-20.07158,False
2297,-14.71568,-15.42532,0.17641,4.95511,7.24706,Bayesian Inference,-4.31912,-19.30893,-77.56261,7.59564,-20.05291,False
2298,-3.77971,-15.39768,-0.21199,13.24913,6.55079,Bayesian Inference,-19.15071,27.29497,-77.52562,8.30408,-20.01699,False
2299,-21.13430,-15.48185,0.49627,0.03406,-4.22625,Bayesian Inference,-31.81166,68.35809,-80.15145,6.20567,-20.12641,False
2300,-17.22813,-15.44271,0.29081,3.99192,-8.15306,Bayesian Inference,15.83862,73.52783,-77.54078,10.43617,-20.07552,False
2301,-17.11711,-15.47084,0.35164,-1.42905,0.97398,GMMs and Accordions,8.58677,29.55039,-72.54224,9.29831,-20.11209,False
2302,-10.28215,-15.49935,0.21326,-11.88822,-15.18139,GMMs and Accordions,0.79072,-6.35133,-76.72026,6.69135,-20.14915,False
2303,-25.17485,-15.41102,0.45501,15.21460,-4.33213,Bayesian Inference,18.39139,-27.97583,-79.77172,7.38830,-20.03432,False
2304,7.32812,-15.47925,-0.35655,12.31541,3.52587,GMMs and Accordions,5.12089,-11.80510,-77.27907,9.59239,-20.12302,True
2305,-5.68480,-15.51844,0.12000,10.40534,1.26127,Bayesian Inference,-6.47751,26.29988,-72.30742,5.18697,-20.17397,False
2306,-34.04327,-15.43402,0.77133,17.89916,0.73542,Bayesian Inference,-2.03800,-0.92038,-78.69189,8.31699,-20.06423,False
2307,-26.92415,-15.40280,0.48833,-3.04484,1.27881,GMMs and Accordions,-3.78916,-3.53950,-79.29615,8.77815,-20.02364,False
2308,-4.53472,-15.47186,-0.02041,15.66141,2.49415,Bayesian Inference,-8.66314,12.60930,-77.85182,9.12114,-20.11342,False
2309,-2.24974,-15.43211,-0.17902,17.10361,0.25108,Bayesian Inference,3.10331,5.61904,-77.01845,9.42418,-20.06175,False
2310,16.84964,-15.42037,-0.77407,20.78677,2.69663,GMMs and Accordions,-9.14626,14.82808,-77.40284,8.79554,-20.04649,True
2311,1.51994,-15.51965,-0.09162,13.64210,-4.23276,GMMs and Accordions,4.74256,49.53523,-72.79587,4.64684,-20.17554,True
2312,-2.07320,-15.52135,0.01917,16.83918,-4.37708,Bayesian Inference,-9.94405,4.43649,-74.03325,6.46190,-20.17776,False
2313,-9.26621,-15.45344,0.07838,5.45986,-8.11075,Bayesian Inference,-18.32338,-7.66343,-76.86828,11.52453,-20.08947,False
2314,-20.56790,-15.47716,0.46874,29.62606,1.19455,Bayesian Inference,-3.15014,-3.36387,-77.00302,8.22901,-20.12031,False
2315,0.32930,-15.54497,0.00153,-5.80568,-10.89355,Bayesian Inference,-18.37472,-21.57124,-75.21250,4.37727,-20.20846,True
2316,1.89398,-15.39246,-0.39271,10.28353,-4.37523,GMMs and Accordions,-0.13191,8.73914,-77.28758,7.26787,-20.01020,True
2317,-30.69305,-15.33957,0.45632,-2.19027,-5.90865,GMMs and Accordions,12.17519,20.83428,-79.06769,7.82089,-19.94144,False
2318,-4.72141,-15.38565,-0.21139,11.99505,1.13481,Bayesian Inference,-19.30866,-61.51096,-75.32645,4.86892,-20.00135,False
2319,-14.38229,-15.41296,0.13831,-2.82726,1.87197,GMMs and Accordions,1.00670,-18.79226,-78.21426,9.31981,-20.03684,False
2320,-0.83992,-15.52463,-0.01005,4.30996,-1.30789,Bayesian Inference,-6.91313,7.46953,-77.21297,6.40538,-20.18202,False
2321,-9.16521,-15.47139,0.11630,15.83020,2.47034,Bayesian Inference,-1.83515,9.99629,-78.55931,8.20999,-20.11281,False
2322,-16.80541,-15.48090,0.36530,2.86847,3.88433,Bayesian Inference,7.84223,12.19647,-76.19433,6.98386,-20.12517,False
2323,1.85396,-15.49844,-0.14990,13.78357,5.33931,GMMs and Accordions,-0.50106,21.87352,-74.35289,10.92238,-20.14798,True
2324,-3.56774,-15.49169,-0.00398,12.09451,7.96458,Bayesian Inference,0.39042,-10.44308,-77.43530,5.04470,-20.13920,False
2325,3.67030,-15.56168,-0.05979,8.07466,-2.16580,GMMs and Accordions,-29.58102,-43.40676,-77.39244,6.77112,-20.23018,True
2326,-31.29982,-15.35328,0.50562,1.81884,2.01110,Bayesian Inference,-22.04174,32.45497,-76.67435,9.45916,-19.95926,False
2327,-11.25641,-15.39381,0.00165,9.18249,-5.40924,Bayesian Inference,-19.76962,-43.09257,-76.50332,9.87671,-20.01195,False
2328,15.86554,-15.44734,-0.68332,19.92651,-2.41710,GMMs and Accordions,4.33253,-12.43583,-76.44103,8.43578,-20.08154,True
2329,-39.23888,-15.38450,0.81304,18.70036,6.64951,Bayesian Inference,-6.38463,9.49719,-72.88512,8.86078,-19.99986,False
2330,4.45126,-15.55009,-0.10944,1.67475,-2.06660,GMMs and Accordions,-7.88938,27.27861,-75.39892,7.06356,-20.21512,True
2331,4.00135,-15.46947,-0.27984,9.39079,-7.34003,GMMs and Accordions,-1.65282,29.04856,-76.07927,7.41180,-20.11032,True
2332,-1.22145,-15.45132,-0.16582,18.53924,2.52028,Bayesian Inference,-0.38398,10.90324,-79.12752,8.77621,-20.08672,False
2333,-19.72571,-15.36100,0.17886,10.40232,7.37326,Bayesian Inference,-0.95726,-13.35968,-78.93586,9.83618,-19.96931,False
2334,-6.91271,-15.40537,-0.10123,-23.52085,0.90929,GMMs and Accordions,34.33911,-0.81676,-78.79643,10.15950,-20.02699,False
2335,-8.86461,-15.39750,-0.06111,20.59111,2.52194,Bayesian Inference,-5.55059,10.02101,-81.60871,7.29142,-20.01675,False
2336,-5.20824,-15.51491,0.09776,18.67430,0.30226,Bayesian Inference,2.28643,-0.93234,-77.87654,6.33408,-20.16938,False
2337,-23.57732,-15.40020,0.38282,2.85535,8.29813,Bayesian Inference,-1.67260,5.55208,-76.43942,8.75479,-20.02026,False
2338,-34.10487,-15.39820,0.69151,21.22870,1.35668,Bayesian Inference,9.78196,-25.66976,-77.31268,7.70021,-20.01767,False
2339,-11.23941,-15.43193,0.08805,18.26197,0.28348,Bayesian Inference,1.77583,23.14558,-75.93284,9.21510,-20.06151,False
2340,14.07205,-15.39493,-0.74944,7.83376,-3.03000,GMMs and Accordions,0.50957,0.39148,-77.28132,8.51375,-20.01340,True
2341,2.32124,-15.52009,-0.11446,34.50302,8.09535,GMMs and Accordions,2.47369,32.29673,-77.81632,7.77371,-20.17612,True
2342,-7.16425,-15.40111,-0.10348,2.60775,-0.25586,Bayesian Inference,3.72494,-17.94005,-76.85295,7.35505,-20.02144,False
2343,1.50807,-15.52411,-0.08110,-3.23460,-1.98393,Bayesian Inference,-3.47627,16.75764,-72.46523,8.22321,-20.18134,True
2344,-36.06643,-15.37232,0.69087,22.88514,-5.32055,Bayesian Inference,3.96362,6.30614,-75.12476,8.52484,-19.98402,False
2345,-16.28269,-15.40723,0.18179,15.95786,-6.18275,Bayesian Inference,-0.26831,-1.57010,-80.43996,7.36810,-20.02940,False
2346,-9.06628,-15.42478,0.00708,19.98275,-5.89115,Bayesian Inference,8.94598,-24.07600,-79.26049,8.17830,-20.05221,False
2347,-38.16135,-15.35671,0.71761,6.00735,-2.11776,Bayesian Inference,7.59053,2.97198,-75.64211,6.92134,-19.96372,False
2348,-9.25910,-15.38753,-0.07210,5.71572,14.16683,Bayesian Inference,6.01942,-17.50571,-77.12099,7.59364,-20.00379,False
2349,-5.37769,-15.52052,0.11559,17.13416,5.38277,Bayesian Inference,-0.77034,-8.72481,-72.83386,4.22100,-20.17667,False
2350,2.69245,-15.49295,-0.18737,5.64183,-13.24196,GMMs and Accordions,-3.75116,16.82114,-77.54356,8.04619,-20.14084,True
2351,-7.87164,-15.49137,0.12335,9.42319,2.14397,Bayesian Inference,-5.80245,5.04198,-77.17135,8.83214,-20.13878,False
2352,7.45186,-15.46002,-0.40405,12.00022,-2.84012,GMMs and Accordions,-8.15299,4.62219,-81.29328,9.46951,-20.09803,True
2353,-10.60051,-15.35895,-0.09733,9.37044,-5.35487,Bayesian Inference,-3.69079,2.57020,-77.67155,9.57399,-19.96664,False
2354,-1.70599,-15.46615,-0.11759,-0.64548,-5.51146,GMMs and Accordions,11.86216,5.56162,-73.02513,6.31142,-20.10600,False
2355,-22.99977,-15.35408,0.26049,12.70576,-3.57185,Bayesian Inference,-4.06193,-37.07580,-77.18728,9.22835,-19.96030,False
2356,-42.70827,-15.34489,0.82596,18.31076,-7.16879,Bayesian Inference,-26.89598,40.87185,-78.65252,8.20798,-19.94836,False
2357,-4.20676,-15.53519,0.11420,-8.41325,6.73590,GMMs and Accordions,33.76057,-21.19037,-76.67872,7.15715,-20.19574,False
2358,-18.88670,-15.51635,0.50805,24.86825,1.45396,Bayesian Inference,-0.71400,8.19146,-72.31312,8.87906,-20.17125,False
2359,-0.59471,-15.46486,-0.15361,21.16359,3.14499,Bayesian Inference,-11.70602,-22.63518,-73.15399,3.89533,-20.10432,False
2360,-15.83582,-15.39634,0.14368,-3.73891,4.63977,GMMs and Accordions,-1.50022,7.09395,-74.19167,6.52149,-20.01525,False
2361,-5.88490,-15.49551,0.07368,10.67454,4.22102,Bayesian Inference,10.77315,-21.33933,-74.84090,6.79363,-20.14416,False
2362,-11.14838,-15.37871,-0.03599,16.94500,-2.89677,Bayesian Inference,6.26414,0.61073,-76.71718,7.74284,-19.99232,False
2363,-14.15881,-15.51321,0.36021,4.13852,3.57319,Bayesian Inference,0.63837,-25.52276,-73.56190,6.69895,-20.16717,False
2364,-9.82322,-15.39713,-0.03342,14.36961,-2.05405,Bayesian Inference,-5.41243,-6.45697,-73.73576,6.74268,-20.01627,False
2365,-7.65132,-15.46624,0.05950,19.65792,0.29673,Bayesian Inference,-5.67314,13.54008,-72.94165,8.47547,-20.10611,False
2366,-43.22388,-15.33541,0.81969,19.72575,-1.76558,Bayesian Inference,18.97036,31.51080,-77.74514,7.40360,-19.93604,False
2367,15.47430,-15.49015,-0.57408,9.75370,0.72069,GMMs and Accordions,12.37630,-21.59323,-78.83803,7.83451,-20.13719,True
2368,-31.32888,-15.37836,0.56366,8.11391,-3.02493,Bayesian Inference,-3.75281,4.66724,-74.64759,8.17502,-19.99186,False
2369,-13.86099,-15.52203,0.37147,14.58575,-0.30990,Bayesian Inference,-7.28125,17.65835,-72.70424,9.08993,-20.17864,False
2370,-32.38015,-15.37553,0.58851,16.66551,15.11518,Bayesian Inference,-8.52618,-31.63283,-76.71893,7.83931,-19.98819,False
2371,-12.06315,-15.49896,0.26538,23.64655,0.62819,Bayesian Inference,-1.81447,5.16836,-77.01550,7.23282,-20.14865,False
2372,8.51556,-15.38544,-0.60573,19.77931,-8.25340,GMMs and Accordions,0.77475,1.23913,-77.36864,8.93149,-20.00108,True
2373,9.71409,-15.39249,-0.62533,7.79466,-2.26677,GMMs and Accordions,-9.68196,8.22929,-77.56235,7.51233,-20.01023,True
2374,-7.95145,-15.47617,0.09108,28.52216,0.82282,Bayesian Inference,-8.26133,-5.55071,-76.31603,6.56766,-20.11903,False
2375,-42.56058,-15.35421,0.84280,11.06651,-0.24658,Bayesian Inference,-4.88668,-8.76824,-77.58241,7.03570,-19.96047,False
2376,2.57851,-15.53611,-0.08559,0.02776,-6.55138,GMMs and Accordions,15.64294,27.12815,-78.33011,9.29486,-20.19694,True
2377,-11.15111,-15.37779,-0.03801,28.45040,0.71566,Bayesian Inference,16.96356,-40.44194,-78.80937,7.63091,-19.99112,False
2378,-0.41032,-15.42958,-0.23953,25.44241,-0.47499,Bayesian Inference,-21.54502,-55.71031,-78.95073,4.80726,-20.05845,False
2379,-8.06466,-15.41712,-0.04018,-4.72093,0.89673,GMMs and Accordions,3.03023,11.35852,-72.53260,7.47675,-20.04226,False
2380,0.05030,-15.56708,0.06025,10.21766,-7.32199,GMMs and Accordions,1.82244,-40.18006,-74.01804,6.50349,-20.23721,True
2381,18.56073,-15.47991,-0.68926,11.50713,-6.10070,GMMs and Accordions,15.55881,-27.18298,-79.05117,6.79793,-20.12388,True
2382,-8.08027,-15.48307,0.11063,10.22342,-0.15423,Bayesian Inference,-13.70764,10.15186,-75.76783,9.60685,-20.12799,False
2383,-10.72748,-15.40824,0.01881,-2.27468,2.10881,GMMs and Accordions,-3.44190,-7.69078,-78.89688,9.17320,-20.03071,False
2384,-28.44420,-15.37594,0.47232,18.07345,12.73940,Bayesian Inference,-12.69366,-9.57409,-77.11387,9.80528,-19.98872,False
2385,2.81218,-15.45651,-0.27402,15.13327,7.57301,GMMs and Accordions,-0.15045,-0.46363,-79.29241,6.80818,-20.09346,True
2386,-22.95633,-15.35208,0.25465,11.25369,-0.03973,Bayesian Inference,11.38931,25.96710,-73.49676,5.88489,-19.95771,False
2387,-17.12335,-15.48044,0.37371,3.97244,-5.80751,Bayesian Inference,-12.78712,34.73277,-76.66649,8.41765,-20.12457,False
2388,-31.12265,-15.36429,0.52546,5.71887,-0.40087,Bayesian Inference,5.35994,24.98262,-74.27956,8.93411,-19.97358,False
2389,-10.36520,-15.45452,0.11355,16.19776,-3.60981,Bayesian Inference,-7.43303,9.43391,-78.23578,8.46217,-20.09088,False
2390,16.05365,-15.47633,-0.62282,-0.81325,-0.27504,Bayesian Inference,7.70378,-3.16562,-76.59718,7.29769,-20.11923,True
2391,4.90529,-15.57090,-0.07552,-8.68409,0.58157,Bayesian Inference,-13.28128,52.97991,-73.13397,5.64618,-20.24217,True
2392,-30.94451,-15.41653,0.63926,0.00411,1.50289,Bayesian Inference,9.50942,-2.61970,-79.16068,7.56884,-20.04149,False
2393,-18.61215,-15.42299,0.28703,18.06818,-0.73410,Bayesian Inference,3.87657,58.38673,-78.04465,7.99692,-20.04988,False
2394,-25.48905,-15.43081,0.50949,11.55860,5.76292,Bayesian Inference,13.59366,-10.29629,-81.13843,8.85301,-20.06006,False
2395,-15.32933,-15.44875,0.24808,6.23689,2.85770,Bayesian Inference,-2.47668,25.62749,-78.13739,7.56017,-20.08337,False
2396,-33.30118,-15.36475,0.59133,30.70091,3.47512,Bayesian Inference,-6.55309,-24.67379,-77.19796,8.76839,-19.97417,False
2397,3.57296,-15.39292,-0.44162,9.37267,-2.51315,GMMs and Accordions,-2.68733,16.22478,-77.65342,7.69032,-20.01080,True
2398,-32.60357,-15.43736,0.73612,2.27213,-0.28737,Bayesian Inference,-5.02985,6.93345,-79.38193,8.53909,-20.06857,False
2399,-42.15997,-15.36669,0.85933,-10.23011,-3.39592,GMMs and Accordions,-3.76600,12.99919,-74.32635,8.72326,-19.97669,False
2400,11.38402,-15.48832,-0.45654,13.67149,6.35421,GMMs and Accordions,11.87484,-16.30099,-78.04817,8.72194,-20.13482,True
2401,4.58582,-15.46556,-0.30615,21.66493,-3.27018,GMMs and Accordions,6.46670,-14.81205,-73.75026,6.62725,-20.10523,True
2402,-7.71296,-15.46390,0.05601,1.98276,8.91183,Bayesian Inference,-3.50262,-10.64262,-77.18575,7.05630,-20.10307,False
2403,3.17841,-15.57857,-0.00665,10.47247,4.69053,GMMs and Accordions,0.38728,-50.01405,-72.24804,4.91456,-20.25213,True
2404,-3.45323,-15.41609,-0.17974,-4.17408,-3.88267,GMMs and Accordions,8.93350,-17.95726,-78.56498,7.82173,-20.04092,False
2405,-16.26566,-15.35465,0.06142,16.31959,2.21370,Bayesian Inference,-0.99240,1.41103,-73.43333,8.87149,-19.96105,False
2406,-36.04937,-15.41721,0.79269,14.53026,4.86878,Bayesian Inference,2.60331,1.30047,-76.27999,8.81144,-20.04237,False
2407,-19.09094,-15.50680,0.49236,15.65610,7.52556,Bayesian Inference,-7.72315,13.02671,-76.89721,6.50048,-20.15884,False
2408,-8.62084,-15.47364,0.10522,8.55377,-2.63218,Bayesian Inference,-12.86527,4.17587,-77.96488,8.64521,-20.11573,False
2409,-26.51120,-15.39178,0.45092,10.46202,-5.09017,Bayesian Inference,-13.68129,17.44991,-72.19738,10.34610,-20.00932,False
2410,-2.53388,-15.50012,-0.01552,13.35019,-0.33846,Bayesian Inference,-12.93758,13.77351,-74.00432,8.54952,-20.15016,False
2411,-0.00369,-15.56980,0.06804,10.01253,-3.27181,Bayesian Inference,2.99781,21.25046,-75.90775,7.40512,-20.24074,False
2412,-33.58249,-15.36317,0.59610,11.52839,6.30001,Bayesian Inference,-20.33808,-4.68497,-77.95800,9.64238,-19.97212,False
2413,-24.81741,-15.35577,0.31843,14.31485,4.62550,Bayesian Inference,-18.93331,-8.09039,-79.13974,9.77345,-19.96250,False
2414,-43.31251,-15.33912,0.83077,5.80329,5.79397,Bayesian Inference,7.45281,-10.99798,-78.17805,7.94829,-19.94085,False
2415,-13.93177,-15.49713,0.31680,-1.14641,-0.96098,GMMs and Accordions,-7.83679,13.34229,-77.59400,7.91746,-20.14627,False
2416,-23.64199,-15.36161,0.29676,-0.59474,3.84415,GMMs and Accordions,2.99323,9.70697,-77.67166,8.38239,-19.97009,False
2417,-34.66203,-15.42335,0.76542,6.03344,8.67688,Bayesian Inference,10.91554,-3.00903,-78.36760,8.19230,-20.05036,False
2418,-11.52836,-15.48119,0.20895,11.85507,9.32507,Bayesian Inference,2.75234,-13.53996,-79.20595,8.67163,-20.12555,False
2419,3.67373,-15.45009,-0.31429,16.12412,7.36966,GMMs and Accordions,4.75958,36.18608,-77.22466,9.37526,-20.08511,True
2420,9.13352,-15.47154,-0.42783,4.34703,-3.10762,GMMs and Accordions,-9.36719,9.25858,-77.38925,9.97037,-20.11300,True
2421,-2.25906,-15.42221,-0.20133,24.29225,9.62551,Bayesian Inference,2.33880,6.11056,-78.84649,6.09645,-20.04887,False
2422,-21.46927,-15.37328,0.25871,7.69145,0.38641,Bayesian Inference,-11.96018,-2.99461,-77.75842,9.32433,-19.98526,False
2423,-17.14196,-15.45229,0.31010,-5.06328,-8.97850,GMMs and Accordions,14.68164,46.42792,-77.90247,8.53417,-20.08798,False
2424,-17.28218,-15.48265,0.38349,-2.49608,-2.90043,GMMs and Accordions,11.70938,-17.27300,-79.62680,7.52634,-20.12745,False
2425,-30.95193,-15.35881,0.50789,6.75854,1.05018,Bayesian Inference,-5.48865,6.04869,-74.08096,4.90231,-19.96646,False
2426,-10.85865,-15.36871,-0.06740,14.92184,1.77466,Bayesian Inference,13.17684,37.23992,-75.41851,6.66517,-19.97933,False
2427,-30.98750,-15.37851,0.55385,32.86526,-8.07862,Bayesian Inference,19.76729,-34.35309,-77.89960,11.43805,-19.99206,False
2428,-31.81980,-15.34070,0.49242,10.51813,-4.54466,Bayesian Inference,0.90661,-27.81643,-78.17558,7.91204,-19.94291,False
2429,-3.67493,-15.39995,-0.20994,22.75002,-11.30547,Bayesian Inference,15.83346,-38.93204,-76.00068,8.92348,-20.01993,False
2430,11.07102,-15.47122,-0.48621,30.84080,7.84724,GMMs and Accordions,4.28518,-19.90775,-81.02862,8.66096,-20.11259,True
2431,-7.46718,-15.47406,0.07185,19.49003,4.79003,Bayesian Inference,-3.65678,-24.76506,-75.03728,6.03286,-20.11628,False
2432,-20.92367,-15.40903,0.32398,-0.27696,1.57938,GMMs and Accordions,20.10135,-35.76216,-79.50650,7.14619,-20.03173,False
2433,-35.80258,-15.39622,0.73749,-6.65266,-5.44493,GMMs and Accordions,4.84840,-14.86768,-78.03887,7.48550,-20.01508,False
2434,-29.39485,-15.43145,0.62715,2.42066,-0.20478,Bayesian Inference,4.05379,-5.38679,-76.40391,7.26235,-20.06088,False
2435,-36.61855,-15.42460,0.82647,3.98540,1.37489,Bayesian Inference,21.54971,-2.32804,-77.03817,8.37469,-20.05197,False
2436,-31.95441,-15.37315,0.57041,-4.75046,1.02112,GMMs and Accordions,-10.45269,-43.73288,-76.22218,10.04654,-19.98510,False
2437,-4.07897,-15.42143,-0.14896,14.17444,6.54515,Bayesian Inference,5.68152,34.79078,-77.52047,8.18691,-20.04785,False
2438,17.96823,-15.48012,-0.67114,6.97772,-1.77665,GMMs and Accordions,-10.08359,2.30926,-80.06053,8.82864,-20.12416,True
2439,-30.08291,-15.42880,0.64159,3.13954,4.35761,Bayesian Inference,14.72394,-3.14183,-78.90051,6.55875,-20.05744,False
2440,-4.75006,-15.44682,-0.07109,12.66833,4.89756,Bayesian Inference,-19.73514,44.60543,-76.30903,8.24067,-20.08087,False
