,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
937,Jorg,-14.19796,-15.42959,0.17074,-6.51107,4.98159,GMMs and Accordions,-25.54592,-14.31122,-75.63272,11.19373,-20.05847,False
938,Atsuto,-0.04839,-15.53530,-0.00927,-0.57341,-6.35389,GMMs and Accordions,-3.56718,25.90772,-78.51965,8.15367,-20.19589,False
939,Atsuto,-2.53265,-15.51718,0.02333,-0.02397,-7.52408,GMMs and Accordions,-1.71781,-23.56164,-79.39096,8.39565,-20.17233,False
940,Bob,-24.92003,-15.36053,0.33233,13.97280,-2.80988,Bayesian Inference,-9.87604,15.77697,-77.55276,8.56223,-19.96869,False
941,Shoogee,-5.40920,-15.51812,0.11106,12.49312,2.70115,Bayesian Inference,-18.60344,7.80213,-77.25851,6.88371,-20.17355,False
942,Atsuto,-9.65216,-15.41796,0.00898,10.91071,-3.65545,Bayesian Inference,-2.15262,15.80914,-76.96910,6.19324,-20.04335,False
943,Jorg,-23.58959,-15.40956,0.40451,3.84438,2.74340,Bayesian Inference,8.91207,1.94017,-77.81737,10.89011,-20.03242,False
944,Atsuto,-21.47727,-15.39790,0.31509,15.52699,3.79147,Bayesian Inference,5.31906,-18.67022,-76.02352,6.47887,-20.01727,False
945,Bob,-17.36896,-15.36997,0.12917,9.74204,0.46315,Bayesian Inference,4.00953,-9.05621,-77.80881,7.59208,-19.98096,False
946,Shoogee,8.98063,-15.61607,-0.09380,19.88960,3.37946,GMMs and Accordions,-20.99807,-14.17525,-71.43901,5.05234,-20.30088,True
947,Atsuto,-18.34111,-15.48526,0.42094,19.81325,0.08114,Bayesian Inference,-20.69245,18.76425,-77.32937,7.19041,-20.13084,False
948,Atsuto,-9.03565,-15.36823,-0.12275,4.67357,-5.62284,Bayesian Inference,6.25223,-1.81968,-74.01040,7.98509,-19.97870,False
949,Jorg,2.45504,-15.46604,-0.24166,28.56150,6.88804,GMMs and Accordions,-2.24863,26.59667,-75.32107,8.58772,-20.10585,True
950,Bob,8.24894,-15.45680,-0.43511,12.24298,3.21931,GMMs and Accordions,-3.59305,11.54326,-76.71678,9.11043,-20.09384,True
951,Bob,-21.64208,-15.40887,0.34501,16.53205,-4.58506,Bayesian Inference,17.39230,-40.38977,-77.57582,7.67191,-20.03154,False
952,Atsuto,-37.95594,-15.36833,0.73798,9.28696,0.15393,Bayesian Inference,-4.13868,-9.19976,-72.74338,8.98546,-19.97882,False
953,Atsuto,-34.65884,-15.40220,0.71710,21.18441,0.91180,Bayesian Inference,-11.65594,0.62410,-77.12464,8.24348,-20.02286,False
954,Bob,-2.85670,-15.45813,-0.10165,-4.15363,2.17206,GMMs and Accordions,-14.41254,24.15373,-77.25434,11.07201,-20.09557,False
955,Jorg,-13.58828,-15.36148,-0.00267,-3.25080,0.43966,GMMs and Accordions,16.63979,39.37944,-76.14204,8.98026,-19.96993,False
956,Atsuto,-30.88314,-15.42387,0.65416,3.47375,-1.21747,Bayesian Inference,6.26313,15.54225,-74.16291,9.30753,-20.05103,False
957,Jorg,-37.26678,-15.41018,0.81289,9.63744,-3.79478,Bayesian Inference,3.64309,29.72864,-77.49945,9.21463,-20.03323,False
958,Shoogee,-2.89417,-15.47853,-0.05402,1.55950,-0.50901,Bayesian Inference,11.93023,0.24646,-74.70023,5.53540,-20.12209,False
959,Atsuto,-1.40836,-15.49453,-0.06176,11.34108,-1.13580,Bayesian Inference,-7.64753,24.42878,-77.97000,7.47798,-20.14289,False
960,Atsuto,-35.11939,-15.37607,0.67123,21.80259,4.12023,Bayesian Inference,5.64591,8.91763,-77.83581,6.88837,-19.98889,False
961,Bob,-1.72224,-15.41401,-0.23598,2.56687,3.44965,Bayesian Inference,13.02082,-15.60395,-76.12156,7.35388,-20.03821,False
962,Atsuto,-11.02631,-15.44537,0.11235,17.40768,4.83031,Bayesian Inference,-0.96365,-9.79030,-76.94959,8.57260,-20.07898,False
963,Jorg,-2.07329,-15.45869,-0.12368,-4.23892,0.76052,GMMs and Accordions,-21.54654,-37.28532,-75.91496,5.02784,-20.09630,False
964,Jorg,-24.37606,-15.44062,0.49872,3.83885,0.31516,Bayesian Inference,12.87440,-32.27543,-77.82129,7.16830,-20.07280,False
965,Jorg,-4.05265,-15.39097,-0.21917,20.62994,2.90472,Bayesian Inference,28.79576,52.40007,-73.68237,5.41878,-20.00826,False
966,Jorg,0.97394,-15.41778,-0.30762,0.12341,-0.23913,GMMs and Accordions,21.43502,15.18555,-76.72264,8.67304,-20.04311,True
967,Atsuto,-21.22162,-15.42959,0.37973,4.60769,0.71917,Bayesian Inference,-2.85465,2.46527,-77.46046,6.85351,-20.05847,False
968,Jorg,-44.28863,-15.32822,0.83498,20.09899,-2.84269,Bayesian Inference,-6.01896,-8.44078,-76.35467,8.76247,-19.92669,False
969,Jorg,-6.56469,-15.43576,-0.04232,23.73890,4.33908,Bayesian Inference,-23.72140,-17.64745,-74.52021,10.49857,-20.06649,False
970,Bob,14.07109,-15.40062,-0.73642,8.66248,-7.15983,GMMs and Accordions,-4.27524,8.37367,-77.53814,7.84570,-20.02081,True
971,Bob,-32.25197,-15.44471,0.74239,-0.42867,-3.33460,GMMs and Accordions,8.87355,-19.35771,-76.80918,7.33685,-20.07812,False
972,Bob,-4.02661,-15.45651,-0.07052,13.73961,3.44385,Bayesian Inference,7.38212,-14.81717,-79.32002,8.58108,-20.09347,False
973,Atsuto,-34.34186,-15.40401,0.71180,21.39309,-3.52752,Bayesian Inference,5.99368,5.20091,-74.08870,5.38919,-20.02522,False
974,Atsuto,-31.41361,-15.42494,0.67239,2.32512,-5.14735,Bayesian Inference,1.56923,12.03241,-73.79509,7.27800,-20.05243,False
975,Jorg,-23.74717,-15.43836,0.47487,14.99047,-0.47002,Bayesian Inference,-3.27214,18.68137,-78.89021,8.73116,-20.06987,False
976,Atsuto,-1.11514,-15.49722,-0.06435,4.16314,-12.54103,Bayesian Inference,5.93897,-9.50958,-71.55482,8.19440,-20.14638,False
977,Atsuto,-13.16394,-15.46797,0.22748,2.94984,-6.50307,Bayesian Inference,-13.41852,15.43858,-74.05012,8.54113,-20.10837,False
978,Bob,17.78716,-15.50077,-0.61869,12.32313,-4.08781,GMMs and Accordions,-5.75746,18.23794,-80.46295,9.45591,-20.15099,True
979,Jorg,-35.68901,-15.42631,0.80271,6.16157,-7.02645,Bayesian Inference,5.31500,47.20316,-75.43163,11.11219,-20.05420,False
980,Bob,-25.67681,-15.47506,0.61596,9.88053,-3.28614,Bayesian Inference,-6.08601,17.93034,-77.34694,8.87982,-20.11758,False
981,Jorg,-28.11691,-15.36288,0.43281,-7.11141,-3.42452,GMMs and Accordions,8.89996,19.23963,-79.80760,7.98477,-19.97174,False
982,Jorg,-3.87342,-15.37526,-0.26031,10.16559,5.75079,Bayesian Inference,0.25064,-4.21328,-76.32590,8.50948,-19.98784,False
983,Shoogee,1.00693,-15.50559,-0.10840,10.54198,-2.65325,GMMs and Accordions,-2.45012,-36.33317,-75.18605,5.79628,-20.15727,True
984,Shoogee,4.72400,-15.59274,-0.02034,20.15342,-6.34491,GMMs and Accordions,-9.84270,-7.77073,-73.15413,5.19300,-20.27056,True
985,Bob,-7.63718,-15.47209,0.07242,-10.55026,-7.25075,GMMs and Accordions,-1.48603,15.78340,-79.59332,10.31265,-20.11372,False
986,Bob,17.16278,-15.46049,-0.69194,17.47049,-3.39307,GMMs and Accordions,11.69257,-25.72376,-75.75790,7.74007,-20.09863,True
987,Jorg,-1.00507,-15.46025,-0.15192,5.16293,1.59042,Bayesian Inference,8.55851,6.65096,-75.97237,10.82264,-20.09832,False
988,Atsuto,-37.98922,-15.40792,0.82925,10.76566,-6.59904,Bayesian Inference,-5.69371,12.64898,-71.86377,10.01822,-20.03030,False
989,Bob,0.89089,-15.45392,-0.22276,12.18770,-4.04666,GMMs and Accordions,6.90232,-14.51529,-80.96988,7.19846,-20.09009,True
990,Bob,-23.73071,-15.47467,0.55715,7.99206,-0.88565,Bayesian Inference,-5.64312,12.35575,-77.34145,9.90811,-20.11707,False
991,Atsuto,-32.37537,-15.46948,0.80253,4.98639,-0.94840,Bayesian Inference,-5.84255,6.23606,-75.29680,8.50407,-20.11032,False
992,,-34.50822,-15.44613,0.81278,19.22793,7.02529,Bayesian Inference,-16.41150,45.73634,-80.30337,10.13587,-20.07997,False
993,Bob,16.82739,-15.46559,-0.67034,6.44558,-0.14486,GMMs and Accordions,5.15225,6.17098,-75.47559,8.31965,-20.10526,True
994,Atsuto,-19.50319,-15.47717,0.43707,-10.09096,6.39195,GMMs and Accordions,18.49418,0.84831,-75.38371,8.87771,-20.12032,False
995,Atsuto,-29.50938,-15.34098,0.42431,1.87253,11.14118,Bayesian Inference,5.15474,-18.01932,-77.56287,7.67766,-19.94327,False
996,Bob,-23.87755,-15.41366,0.42244,-8.31554,-4.79333,GMMs and Accordions,18.30086,-30.97903,-77.94030,9.01145,-20.03776,False
997,Atsuto,-11.49117,-15.47201,0.18692,18.22867,-2.13032,Bayesian Inference,-2.05999,-12.57873,-76.38773,7.38709,-20.11362,False
998,Bob,-26.46052,-15.44049,0.56045,7.28857,0.44259,Bayesian Inference,-11.69063,14.80392,-78.42092,8.13708,-20.07263,False
999,Bob,-15.95845,-15.44043,0.24783,10.31107,-0.41888,Bayesian Inference,-13.49387,14.01384,-76.96109,9.07790,-20.07255,False
